app_id,app_roles,deletion_timestamp,group_membership_claims,id,identifier_uris,informational_urls,is_device_only_auth_supported,key_credentials,known_client_applications,logout_url,name,oauth2_permissions,object_type,optional_claims,password_credentials,pre_authorized_applications,public_client,publisher_domain,required_resource_access,sign_in_audience,www_homepage
cec00f9e-b4f8-423a-a083-681f7dae2069,[],null,null,261a98f5-606f-4a9a-b5df-e6a93967daa7,"[""https://westerngovernorsuniversity.onmicrosoft.com/WGUSkype""]","{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,[],[],null,WGUSkype,"[{""adminConsentDescription"":""Allow the application to access WGUSkype on behalf of the signed-in user."",""adminConsentDisplayName"":""Access WGUSkype"",""id"":""ee81dad4-847b-49af-96c9-1a43706ff781"",""isEnabled"":true,""type"":""User"",""userConsentDescription"":""Allow the application to access WGUSkype on your behalf."",""userConsentDisplayName"":""Access WGUSkype"",""value"":""user_impersonation""}]",Application,null,[],[],"{""redirectUris"":[]}",null,"[{""resourceAccess"":[{""id"":""311a71cc-e848-46a1-bdf8-97ff7156d8e6"",""type"":""Scope""}],""resourceAppId"":""00000002-0000-0000-c000-000000000000""}]",AzureADMyOrg,https://login.microsoftonline.com/?whr=wgu.edu
97854bf8-c0af-4361-8f3f-794c751b616f,[],null,null,266c569e-1282-47b2-a6f3-b4c2edd4eba1,[],"{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,[],[],null,Sales Copilot Power Virtual Agents Bot (Microsoft Copilot Studio),[],Application,null,[],[],"{""redirectUris"":[]}",WesternGovernorsUniversity.onmicrosoft.com,[],AzureADMyOrg,null
d04edf02-3101-4ca1-b0c3-13c0846cbef9,[],null,null,2675203e-1dc1-4f6b-b0d9-84961c4b2dcd,[],"{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,[],[],null,Financial Services Leadership,[],Application,null,[],[],"{""redirectUris"":[]}",WesternGovernorsUniversity.onmicrosoft.com,[],AzureADMyOrg,null
04fbf344-0075-4dd6-9de5-f02b5e21b1f9,"[{""allowedMemberTypes"":[""User""],""description"":""msiam_access"",""displayName"":""msiam_access"",""id"":""4184ffe1-9e12-4b96-8db9-ce1fffcb916e"",""isEnabled"":true,""origin"":""Application"",""value"":null},{""allowedMemberTypes"":[""User""],""description"":""User"",""displayName"":""User"",""id"":""41e7e916-d810-4401-a9d0-8d57aeb22c38"",""isEnabled"":true,""origin"":""Application"",""value"":null}]",null,null,26896c70-8637-4b7e-afd1-519d5f925c15,[],"{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,[],[],null,WGU Azure Sync,"[{""adminConsentDescription"":""Allow the application to access Cisco Webex Identity on behalf of the signed-in user."",""adminConsentDisplayName"":""Access Cisco Webex Identity"",""id"":""8a0fbb84-5a94-4d3e-9335-887b6b797c6a"",""isEnabled"":true,""type"":""User"",""userConsentDescription"":""Allow the application to access Cisco Webex Identity on your behalf."",""userConsentDisplayName"":""Access Cisco Webex Identity"",""value"":""user_impersonation""}]",Application,null,[],[],"{""redirectUris"":[]}",WesternGovernorsUniversity.onmicrosoft.com,[],AzureADMyOrg,https://idbroker.webex.com/idb/Consumer/metaAlias/*?metadata=ciscospark|ISV9.1|primary|z
cbfbef02-90a3-452d-be9a-b4d0ad4ecd55,[],null,null,2708f080-0f61-4a9b-b3f1-12a357d4092c,[],"{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,[],[],null,CSKnowledgeHarvestV2 (Microsoft Copilot Studio),[],Application,null,[],[],"{""redirectUris"":[]}",WesternGovernorsUniversity.onmicrosoft.com,[],AzureADMultipleOrgs,null
b274ae39-f22d-4fe5-8f40-159bb046fae8,[],null,null,2748fbf0-bc99-4e2a-901f-16ec9ca353f0,[],"{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,[],[],https://keycloak.10.37.3.36.nip.io/auth/realms/demo/protocol/openid-connect/logout,keycloak-wgu,[],Application,null,"[{""customKeyIdentifier"":null,""displayName"":null,""endDateTime"":""2099-12-31T12:00:00Z"",""hint"":""idK"",""keyId"":""454e727f-10cd-430d-8115-6b06e70cfd1e"",""secretText"":null,""startDateTime"":""2018-10-11T16:07:44.7588923Z""}]",[],"{""redirectUris"":[]}",null,"[{""resourceAccess"":[{""id"":""e1fe6dd8-ba31-4d61-89e7-88639da4683d"",""type"":""Scope""}],""resourceAppId"":""00000003-0000-0000-c000-000000000000""}]",AzureADandPersonalMicrosoftAccount,https://frontend.10.37.3.36.nip.io
241a206d-79e7-47c9-a129-ee644589ea4a,[],null,null,279b7aeb-3fe2-48d3-ab6e-55028a04323d,[],"{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,"[{""customKeyIdentifier"":""59A991028772267744493E7A4164426A21F3103A"",""displayName"":""CN=service.prod.powerva.microsoft.com"",""endDateTime"":""2025-07-03T04:08:33Z"",""key"":null,""keyId"":""9c6bb19e-3663-4b77-9288-7e38dd29aed2"",""startDateTime"":""2024-07-08T04:08:33Z"",""type"":""AsymmetricX509Cert"",""usage"":""Verify""},{""customKeyIdentifier"":""B5774F96F144813C9F46C408A88195B7A527AEB5"",""displayName"":""CN=service.prod.powerva.microsoft.com"",""endDateTime"":""2025-09-26T18:52:45Z"",""key"":null,""keyId"":""d40a1569-4028-404d-8e52-e4a1bcce5a93"",""startDateTime"":""2024-10-01T18:52:45Z"",""type"":""AsymmetricX509Cert"",""usage"":""Verify""},{""customKeyIdentifier"":""38CE15E6B5307C224816FFCC6BFD2D0259F51B8B"",""displayName"":""CN=service.prod.powerva.microsoft.com"",""endDateTime"":""2025-06-24T06:58:49Z"",""key"":null,""keyId"":""bd7f1f23-a99f-4996-8f0e-d2d93e37aee0"",""startDateTime"":""2024-12-26T06:58:49Z"",""type"":""AsymmetricX509Cert"",""usage"":""Verify""}]",[],null,Frank's Friend 1 (Microsoft Copilot Studio),[],Application,null,[],[],"{""redirectUris"":[]}",WesternGovernorsUniversity.onmicrosoft.com,[],AzureADMyOrg,null
065dc884-9f68-4e9b-b369-8f7ae45fd2ec,[],null,null,27ce3471-c2ab-457d-8d33-072e6926c523,[],"{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,[],[],null,My UWP App,[],Application,null,[],[],"{""redirectUris"":[""msal065dc884-9f68-4e9b-b369-8f7ae45fd2ec://auth""]}",null,"[{""resourceAccess"":[{""id"":""e1fe6dd8-ba31-4d61-89e7-88639da4683d"",""type"":""Scope""}],""resourceAppId"":""00000003-0000-0000-c000-000000000000""}]",AzureADandPersonalMicrosoftAccount,null
e8f9069b-0083-4f49-96c2-58a4ad252221,[],null,null,288e170d-3fca-4ec7-94df-0210173e68fc,[],"{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,[],[],null,Azure FinOPS,[],Application,null,"[{""customKeyIdentifier"":null,""displayName"":""2025-2026"",""endDateTime"":""2026-09-18T20:43:33.546Z"",""hint"":""dL6"",""keyId"":""81cc993f-55b0-48fa-9c99-3bdd42e095e5"",""secretText"":null,""startDateTime"":""2025-09-18T20:43:33.546Z""}]",[],"{""redirectUris"":[]}",WesternGovernorsUniversity.onmicrosoft.com,"[{""resourceAccess"":[{""id"":""e1fe6dd8-ba31-4d61-89e7-88639da4683d"",""type"":""Scope""}],""resourceAppId"":""00000003-0000-0000-c000-000000000000""}]",AzureADMyOrg,null
24348049-fd0e-4cc7-b5ff-43f00d71e417,[],null,null,28d01569-a40f-4d05-b0e9-ff192e43562b,[],"{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,[],[],null,D365 Sales FIRE Agent - Rating Generator (Microsoft Copilot Studio),[],Application,null,[],[],"{""redirectUris"":[]}",WesternGovernorsUniversity.onmicrosoft.com,[],AzureADMyOrg,null
1a017835-9fb0-4fda-8ebe-e7f4f4befeb2,"[{""allowedMemberTypes"":[""User""],""description"":""User"",""displayName"":""User"",""id"":""18d14569-c3bd-439b-9a66-3a2aee01d14f"",""isEnabled"":true,""origin"":""Application"",""value"":null},{""allowedMemberTypes"":[""User""],""description"":""msiam_access"",""displayName"":""msiam_access"",""id"":""b9632174-c057-4f7e-951b-be3adc52bfe6"",""isEnabled"":true,""origin"":""Application"",""value"":null}]",null,null,28d9294f-9f8f-4c87-96b0-057f63ac216d,[],"{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,[],[],null,PoliteMail Internal Comms Integration,"[{""adminConsentDescription"":""Allow the application to access PoliteMail Internal Comms Integration on behalf of the signed-in user."",""adminConsentDisplayName"":""Access PoliteMail Internal Comms Integration"",""id"":""dcfe2d38-ebe2-44e3-b0ce-979f358e82e7"",""isEnabled"":true,""type"":""User"",""userConsentDescription"":""Allow the application to access PoliteMail Internal Comms Integration on your behalf."",""userConsentDisplayName"":""Access PoliteMail Internal Comms Integration"",""value"":""user_impersonation""}]",Application,null,[],[],"{""redirectUris"":[]}",WesternGovernorsUniversity.onmicrosoft.com,[],AzureADMyOrg,https://account.activedirectory.windowsazure.com:444/applications/default.aspx?metadata=customappsso|ISV9.1|primary|z
05226212-9721-4246-b245-65ec345d90db,[],null,null,28fccff4-2865-49e6-822d-735b97fc25b3,[],"{""logoUrl"":null,""marketingUrl"":null,""privacyStatementUrl"":null,""supportUrl"":null,""termsOfServiceUrl"":null}",null,[],[],null,Test (Power Virtual Agents),[],Application,null,[],[],"{""redirectUris"":[]}",WesternGovernorsUniversity.onmicrosoft.com,[],AzureADMultipleOrgs,null
